time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2017-11-18T14:15:30.201	2.555	-95.160	16.509	0.000	1.061	0.453	0.641	821	25.830
2017-11-18T14:23:37.332	2.609	-94.707	15.690	48918.112	1.704	0.513	-0.675	822	17.011
2017-11-18T15:59:30.769	2.341	-95.558	16.046	0.000	1.447	0.584	-0.335	823	5.683
2017-11-18T16:13:31.003	2.269	-94.946	16.695	189.007	0.812	0.453	0.103	824	15.932
2017-11-18T17:07:13.612	4.404	-94.346	14.877	0.000	2.145	0.473	0.215	825	35.324
2017-11-18T17:16:13.219	2.378	-95.152	16.798	0.000	1.323	0.324	-0.386	826	9.313
2017-11-18T17:25:52.182	2.105	-95.269	16.131	28501.946	1.114	0.505	0.569	827	20.997
2017-11-18T18:43:52.673	3.404	-94.639	15.183	0.000	2.249	0.489	0.760	828	30.046
2017-11-18T18:56:41.342	2.578	-94.615	15.285	0.000	2.190	0.470	0.517	829	21.912
2017-11-18T19:17:21.657	4.533	-94.920	15.760	75766.915	1.802	0.558	0.493	830	38.835
2017-11-18T19:23:47.859	2.663	-94.855	15.634	0.000	1.572	0.400	0.813	831	17.935
2017-11-18T20:24:23.566	1.913	-95.185	15.994	14928.535	0.396	0.430	-0.012	832	8.999
2017-11-18T21:55:41.508	1.724	-95.105	16.472	0.000	1.748	0.285	0.341	833	13.856
2017-11-18T23:31:22.357	2.293	-95.335	16.064	0.000	1.016	0.357	-0.149	834	22.926
2017-11-19T00:04:46.575	2.156	-95.540	16.590	0.000	1.263	0.334	0.139	835	20.758
2017-11-19T00:50:16.156	1.717	-95.267	16.280	0.000	0.814	0.417	-0.867	836	12.000
2017-11-19T01:01:00.705	1.896	-95.193	16.131	18773.750	0.711	0.367	0.022	837	12.999
2017-11-19T01:40:20.328	2.077	-95.442	16.525	58.965	1.372	0.560	0.245	838	17.200
2017-11-19T01:40:58.290	1.879	-95.361	17.166	633.488	1.844	0.315	0.567	839	8.800
2017-11-19T02:11:53.572	2.148	-98.069	16.317	26077.319	1.023	0.307	0.010	840	15.793
2017-11-19T03:58:24.997	1.687	-94.380	15.389	38.223	1.645	0.457	0.500	841	13.981
2017-11-19T04:25:33.486	2.310	-94.481	14.857	49.608	2.546	0.391	0.136	842	25.065
2017-11-19T05:46:23.040	1.931	-95.105	16.565	0.000	1.026	0.387	-0.006	843	17.834
2017-11-19T06:09:33.405	1.681	-95.294	15.899	73.595	0.798	0.328	0.104	844	12.000
2017-11-19T06:12:43.197	1.389	-95.572	16.600	2749.268	0.654	0.304	0.120	845	13.999
2017-11-19T06:15:33.467	1.887	-95.538	16.584	0.000	1.181	0.280	-0.369	846	19.000
2017-11-19T06:33:23.122	1.343	-95.219	16.005	0.000	0.739	0.357	0.639	847	11.000
2017-11-19T06:39:05.635	1.930	-95.202	15.986	0.000	0.440	0.389	0.057	848	12.000
2017-11-19T06:55:41.048	2.003	-94.561	15.228	0.000	1.845	0.369	0.008	849	15.994
2017-11-19T07:07:49.020	1.826	-95.132	16.510	0.000	1.110	0.297	-0.134	850	20.000
2017-11-19T07:17:39.563	1.956	-95.550	16.590	0.000	0.785	0.400	-0.060	851	17.184
2017-11-19T07:29:11.882	1.985	-95.113	16.548	0.000	1.201	0.408	-0.045	852	25.921
2017-11-19T07:30:32.633	2.205	-95.541	16.589	0.000	1.415	0.400	-0.337	853	24.872
2017-11-19T07:36:01.475	1.217	-95.198	15.938	303.797	0.712	0.300	0.072	854	8.929
2017-11-19T07:57:33.692	1.633	-95.053	16.650	0.000	1.779	0.547	-0.204	855	12.680
2017-11-19T08:24:20.846	1.590	-95.496	16.640	0.000	1.571	0.462	0.026	856	13.000
2017-11-19T08:26:28.955	1.672	-96.295	15.888	22798.491	0.365	0.547	-0.240	857	8.769
2017-11-19T08:57:15.004	2.349	-94.989	16.022	53321.654	2.126	0.422	0.205	858	22.704
2017-11-19T08:57:30.438	2.129	-95.086	15.518	59.460	1.683	0.514	-0.478	859	7.989
2017-11-19T09:01:17.745	1.206	-95.176	16.539	0.000	1.003	0.396	0.671	860	9.999
2017-11-19T09:09:19.771	1.747	-95.079	16.513	0.000	0.486	0.404	-0.082	861	10.970
2017-11-19T09:11:55.717	1.228	-95.419	16.266	0.000	0.580	0.277	-0.016	862	10.999
2017-11-19T09:46:46.636	1.584	-95.298	16.091	21266.170	0.630	0.332	0.167	863	11.972
2017-11-19T09:53:30.837	1.817	-94.311	15.080	0.000	1.705	0.343	0.053	864	11.945
2017-11-19T09:54:36.790	1.760	-94.780	15.470	0.000	1.740	0.307	0.391	865	16.000
2017-11-19T10:01:28.871	0.896	-95.336	16.272	2.494	1.050	0.248	0.958	866	9.044
2017-11-19T10:03:48.209	1.769	-95.560	16.592	0.000	0.488	0.375	0.055	867	19.001
2017-11-19T10:37:16.454	1.985	-94.548	15.331	0.000	1.761	0.298	0.597	868	21.757
2017-11-19T11:11:02.667	2.295	-94.920	16.047	556.915	1.952	0.517	-0.216	869	12.431
2017-11-19T11:11:12.366	2.159	-95.572	16.593	26420.988	0.745	0.320	0.022	870	7.562
2017-11-19T11:34:57.631	1.943	-94.691	15.306	0.000	1.971	0.299	0.262	871	21.888
2017-11-19T12:19:53.648	1.735	-94.709	15.447	331.543	2.274	0.382	-0.737	872	12.000
2017-11-19T12:43:39.699	1.675	-95.109	16.506	0.000	0.884	0.284	-0.176	873	15.000
2017-11-19T12:45:19.628	1.603	-95.371	16.171	0.000	0.589	0.346	0.044	874	9.000
2017-11-19T12:51:46.334	2.134	-95.268	16.429	149.688	1.172	0.438	-0.293	875	21.922
2017-11-19T13:46:40.827	1.997	-95.170	16.508	0.000	1.396	0.397	0.326	876	21.962
2017-11-19T16:54:25.118	1.720	-95.564	16.501	0.000	1.565	0.383	0.423	877	9.375
2017-11-19T17:01:09.981	2.064	-95.200	16.523	0.000	1.230	0.386	-0.133	878	18.960
2017-11-19T17:38:56.106	2.106	-95.429	16.686	276.101	2.008	0.326	0.053	879	18.391
2017-11-19T18:35:44.388	2.390	-95.007	15.777	76146.004	1.883	0.454	0.360	880	19.570
2017-11-19T23:51:07.889	1.775	-95.546	16.582	0.000	0.979	0.256	-0.537	881	10.549
2017-11-20T00:39:16.891	2.523	-95.570	14.620	135295.404	1.357	0.449	-0.129	882	8.237
2017-11-20T00:49:17.910	2.325	-94.704	15.656	0.000	1.700	0.324	-0.282	883	12.732
2017-11-20T01:52:27.554	1.975	-95.224	16.481	0.000	0.867	0.274	-0.005	884	14.991
2017-11-20T03:27:58.959	1.825	-97.010	16.166	39026.970	0.515	0.529	0.026	885	13.945
2017-11-20T03:58:13.836	2.435	-95.014	14.833	0.000	2.580	0.498	0.530	886	13.139
2017-11-20T04:37:25.274	2.647	-94.476	15.223	774.775	1.576	0.408	0.046	887	19.827
2017-11-20T04:40:28.775	1.904	-94.560	15.215	0.000	0.859	0.464	-0.844	888	9.000
2017-11-20T04:54:05.593	1.267	-95.243	15.964	66.117	0.249	0.183	-0.008	889	9.000
2017-11-20T05:17:56.769	2.466	-95.216	16.913	0.000	2.348	0.523	0.052	890	34.073
2017-11-20T05:35:46.488	1.556	-95.236	16.001	21999.105	0.379	0.236	-0.015	891	9.832
2017-11-20T05:39:29.642	1.891	-95.525	16.589	0.000	1.286	0.424	0.120	892	18.998
2017-11-20T05:41:42.233	1.731	-95.890	16.965	8.906	0.595	0.403	-0.001	893	13.946
2017-11-20T05:48:35.700	2.288	-94.776	15.441	0.000	2.023	0.402	0.256	894	19.947
2017-11-20T06:21:57.429	1.888	-95.381	16.676	63230.670	1.698	0.390	0.539	895	14.458
2017-11-20T07:15:14.684	1.439	-95.300	16.065	23106.790	0.673	0.355	-0.592	896	15.000
2017-11-20T07:53:59.037	2.236	-95.169	16.043	31466.476	1.345	0.515	0.154	897	22.603
2017-11-20T08:28:32.778	2.765	-94.546	15.006	0.000	2.198	0.432	0.445	898	27.441
2017-11-20T09:01:10.750	2.401	-94.686	15.322	0.000	1.554	0.381	0.211	899	19.697
2017-11-20T09:24:21.970	1.287	-94.932	16.682	0.000	0.464	0.348	-0.025	900	12.004
2017-11-20T09:51:47.238	1.470	-94.922	16.683	0.000	0.431	0.374	-0.016	901	11.977
2017-11-20T10:24:48.947	1.443	-95.643	16.429	0.000	0.939	0.300	-0.100	902	12.999
2017-11-20T10:36:50.166	1.113	-95.186	16.494	10.002	1.350	0.284	-0.007	903	6.978
2017-11-20T10:41:31.327	2.237	-94.809	15.755	0.000	1.431	0.306	0.503	904	17.118
2017-11-20T11:21:20.033	1.880	-95.407	16.093	84164.302	0.801	0.440	-0.094	905	10.518
2017-11-20T11:21:48.973	2.375	-95.514	15.208	574.290	0.950	0.360	0.026	906	6.662
2017-11-20T14:14:34.550	2.357	-94.946	16.679	0.000	1.534	0.426	0.026	907	20.961
2017-11-20T15:04:12.391	2.210	-95.276	16.501	0.000	1.047	0.476	0.216	908	21.000
2017-11-20T15:12:32.331	2.891	-94.500	14.952	0.000	2.315	0.442	0.424	909	18.756
2017-11-20T17:27:09.969	2.735	-95.206	16.604	0.000	1.471	0.434	0.534	910	24.862
2017-11-20T19:48:47.346	1.905	-95.212	16.528	0.000	1.340	0.349	-0.295	911	15.000
2017-11-20T20:24:39.114	1.865	-95.515	16.277	0.000	1.366	0.542	0.281	912	8.000
2017-11-20T20:33:19.222	1.788	-95.226	16.269	8596.900	1.172	0.355	-0.616	913	12.000
2017-11-20T20:34:23.902	2.498	-94.405	16.721	0.000	1.838	0.507	0.463	914	15.152
2017-11-20T20:37:57.063	2.054	-95.525	16.590	0.000	0.679	0.477	-0.317	915	13.970
2017-11-20T21:39:25.513	1.877	-95.554	16.598	0.000	1.038	0.348	0.583	916	15.005
2017-11-21T00:08:17.822	1.997	-95.212	16.528	0.000	0.955	0.327	-0.016	917	14.000
2017-11-21T00:18:58.925	2.103	-94.729	15.442	0.000	1.663	0.472	-0.072	918	14.460
2017-11-21T01:02:49.007	2.114	-95.249	16.687	3.464	0.656	0.428	0.100	919	15.905
2017-11-21T02:06:00.175	1.849	-94.876	15.504	0.000	1.689	0.275	0.158	920	13.000
2017-11-21T02:17:18.677	2.383	-94.774	15.531	48613.005	1.642	0.451	0.697	921	19.896
2017-11-21T02:25:45.195	2.278	-94.183	15.263	0.000	1.883	0.512	0.164	922	15.951
2017-11-21T02:27:31.395	2.973	-94.398	15.393	81228.906	2.177	0.447	0.048	923	30.952
2017-11-21T02:34:14.025	1.486	-94.602	16.604	0.000	0.508	0.269	0.178	924	12.009
2017-11-21T03:05:16.213	2.051	-95.246	16.119	21641.567	1.036	0.485	-0.120	925	13.930
2017-11-21T03:49:06.354	1.528	-95.255	16.277	0.000	0.580	0.318	-0.375	926	11.000
2017-11-21T04:00:36.754	3.052	-94.206	15.263	0.000	1.938	0.504	0.156	927	15.155
2017-11-21T04:13:01.037	3.882	-94.338	14.430	60598.083	1.937	0.543	0.117	928	35.996
2017-11-21T04:43:37.592	2.809	-94.637	15.325	60132.266	2.335	0.503	0.319	929	30.877
2017-11-21T05:21:55.763	1.676	-95.278	16.017	22856.959	0.492	0.268	0.023	930	11.992
2017-11-21T05:51:55.184	2.107	-95.548	16.597	0.000	0.920	0.499	-0.168	931	20.000
2017-11-21T06:00:39.146	1.769	-95.200	16.028	15501.209	0.915	0.312	0.040	932	12.000
2017-11-21T06:01:39.343	2.346	-93.626	15.824	81344.721	1.822	0.343	0.152	933	19.856
2017-11-21T06:06:15.191	1.573	-95.226	16.079	18827.175	0.559	0.364	0.102	934	12.000
2017-11-21T06:14:04.577	2.276	-94.787	15.333	0.000	2.058	0.402	0.332	935	29.998
2017-11-21T07:10:47.992	1.602	-95.153	16.484	12403.958	0.782	0.390	-0.020	936	12.910
2017-11-21T07:14:02.235	2.301	-95.771	15.272	82.431	1.756	0.492	0.063	937	9.865
2017-11-21T07:14:43.458	1.378	-95.046	15.700	0.000	1.372	0.397	-0.368	938	6.627
2017-11-21T07:17:33.588	1.684	-95.205	16.543	0.000	0.890	0.383	0.023	939	16.000
2017-11-21T07:26:14.393	2.148	-95.065	16.575	0.000	1.476	0.471	0.159	940	28.261
2017-11-21T07:28:42.167	1.568	-94.618	16.722	100.253	0.783	0.484	-0.061	941	12.956
2017-11-21T07:41:30.480	1.956	-95.220	16.081	18876.143	1.034	0.419	-0.248	942	24.776
2017-11-21T07:42:56.806	1.518	-95.202	16.305	0.000	0.582	0.335	-0.052	943	11.717
2017-11-21T07:44:33.024	1.811	-95.213	16.044	38.005	1.454	0.399	0.325	944	13.913
2017-11-21T07:47:06.146	1.476	-95.378	16.448	131.077	1.357	0.396	-0.023	945	11.985
2017-11-21T07:57:00.933	1.917	-94.643	15.292	0.000	1.626	0.336	-0.160	946	18.508
2017-11-21T08:21:18.982	1.675	-95.187	16.011	47.653	0.648	0.290	0.015	947	10.963
2017-11-21T08:24:19.439	1.357	-95.231	16.558	0.000	0.711	0.329	-0.032	948	10.982
2017-11-21T08:30:45.153	2.840	-93.530	15.957	199686.814	2.253	0.461	-0.040	949	24.934
2017-11-21T08:37:12.701	1.665	-97.543	16.130	21515.926	0.890	0.315	0.081	950	11.590
2017-11-21T08:57:43.239	1.842	-95.191	16.539	0.000	0.960	0.384	-0.079	951	18.848
2017-11-21T12:49:18.614	3.744	-95.060	15.557	0.000	2.294	0.527	0.947	952	35.882
2017-11-21T13:33:19.676	2.474	-95.104	15.797	105009.764	1.908	0.446	0.220	953	17.074
2017-11-21T13:49:30.862	2.012	-95.314	16.031	192.940	0.897	0.328	0.090	954	13.000
2017-11-21T13:52:37.926	2.449	-94.618	15.142	0.000	2.245	0.479	0.411	955	17.903
2017-11-21T14:08:22.462	2.326	-94.767	15.492	0.000	2.522	0.311	0.174	956	10.482
2017-11-21T19:48:23.533	1.798	-95.516	17.041	63242.353	1.640	0.300	0.290	957	10.765
2017-11-21T19:50:05.438	2.269	-94.699	15.351	0.000	2.022	0.447	0.284	958	11.931
2017-11-21T22:41:39.333	1.783	-95.539	16.566	19142.210	1.604	0.273	0.198	959	11.000
2017-11-21T22:46:04.106	2.384	-94.805	15.484	0.000	2.179	0.401	0.029	960	18.000
2017-11-21T22:48:03.691	2.209	-94.792	15.469	0.000	1.564	0.523	-0.799	961	14.924
2017-11-21T22:57:34.567	2.104	-96.495	16.906	67031.226	0.514	0.402	0.090	962	7.802
2017-11-22T00:42:43.242	2.261	-94.719	15.290	0.000	1.832	0.382	0.013	963	17.000
2017-11-22T00:51:47.405	3.513	-94.302	15.088	572.779	0.789	0.415	0.045	964	13.622
2017-11-22T01:47:12.616	1.500	-95.582	16.604	132.918	1.339	0.303	0.877	965	9.955
2017-11-22T02:04:36.651	1.659	-95.258	16.514	0.000	0.756	0.271	0.034	966	12.954
2017-11-22T02:57:26.019	1.532	-95.670	16.448	11.656	0.295	0.260	-0.019	967	10.969
2017-11-22T03:01:06.920	1.703	-95.568	16.594	228.967	0.765	0.333	0.055	968	14.948
2017-11-22T04:10:55.853	1.313	-94.592	16.901	0.000	1.901	0.724	0.436	969	7.000
2017-11-22T04:25:57.450	1.254	-95.238	16.032	41.411	1.185	0.273	-0.030	970	8.932
2017-11-22T04:47:41.401	1.356	-95.185	16.493	49.737	0.329	0.335	-0.057	971	10.000
2017-11-22T05:08:31.800	1.486	-95.100	16.494	0.000	1.500	0.320	-0.157	972	10.939
2017-11-22T05:17:05.204	2.255	-95.256	16.079	0.000	1.712	0.497	0.210	973	26.960
2017-11-22T05:36:49.855	1.676	-95.169	16.482	0.000	0.656	0.409	0.209	974	11.728
2017-11-22T05:38:44.685	1.718	-94.309	15.318	51.921	1.058	0.305	0.053	975	10.882
2017-11-22T05:41:58.577	1.646	-95.125	16.315	16268.717	1.704	0.287	0.573	976	14.920
2017-11-22T05:42:14.527	2.339	-95.286	16.215	1.192	1.424	0.397	0.258	977	7.053
2017-11-22T05:45:10.461	2.109	-95.293	15.909	36191.873	1.114	0.361	0.108	978	14.184
2017-11-22T05:47:14.685	2.123	-95.082	16.552	0.000	1.195	0.403	0.123	979	23.857
2017-11-22T06:05:04.708	2.379	-94.715	15.421	868.736	1.856	0.354	0.230	980	16.422
2017-11-22T06:27:56.565	1.519	-94.926	15.661	7.007	0.974	0.335	-0.152	981	7.786
2017-11-22T06:36:14.288	1.706	-95.342	16.080	191.175	1.054	0.310	0.105	982	16.937
2017-11-22T06:40:27.142	1.655	-95.271	16.136	0.000	0.907	0.306	-0.058	983	13.999
2017-11-22T06:42:48.207	1.438	-94.865	15.698	0.000	1.556	0.323	0.154	984	8.965
2017-11-22T06:55:32.501	2.232	-95.251	16.136	20136.514	1.382	0.384	-0.034	985	21.949
2017-11-22T07:02:15.125	1.648	-95.454	16.476	80.450	0.752	0.227	-0.025	986	7.999
2017-11-22T07:07:55.254	1.240	-95.252	16.273	0.000	0.594	0.382	-0.080	987	9.998
2017-11-22T07:13:53.406	1.403	-95.206	16.000	261.682	1.651	0.457	0.403	988	15.564
2017-11-22T07:22:44.582	2.655	-95.194	16.518	0.000	1.317	0.463	0.420	989	29.826
2017-11-22T07:38:32.429	1.830	-95.254	15.998	0.000	0.943	0.311	-0.045	990	19.889
2017-11-22T07:44:33.725	1.344	-95.148	16.288	6.317	1.117	0.374	-0.008	991	12.981
2017-11-22T07:49:08.378	1.212	-95.177	16.494	24.867	0.502	0.408	0.019	992	8.881
2017-11-22T08:04:46.158	1.505	-95.273	16.457	0.000	0.951	0.131	-0.012	993	10.899
2017-11-22T08:06:16.690	1.960	-94.958	16.704	0.000	0.993	0.398	0.078	994	16.918
2017-11-22T08:08:03.273	1.327	-95.249	16.146	6891.063	0.483	0.330	-0.049	995	8.992
2017-11-22T08:17:29.777	1.451	-95.258	16.135	6.496	0.816	0.402	-0.030	996	10.949
2017-11-22T08:18:24.678	1.673	-95.360	16.425	0.000	0.515	0.368	0.023	997	11.988
2017-11-22T08:20:21.886	1.309	-95.274	16.104	13606.045	0.918	0.390	-0.194	998	10.953
2017-11-22T08:29:55.332	2.053	-95.283	15.991	31157.736	1.070	0.448	0.196	999	19.965
2017-11-22T08:32:42.146	1.710	-95.529	16.600	0.000	0.994	0.318	-0.080	1000	19.979
2017-11-22T08:53:41.575	1.479	-94.809	15.857	51631.762	0.328	0.311	-0.040	1001	7.974
2017-11-22T08:59:32.190	1.355	-95.175	16.531	0.000	0.895	0.288	0.069	1002	10.921
2017-11-22T09:06:48.403	1.927	-95.233	15.979	25859.498	1.101	0.329	0.033	1003	16.753
2017-11-22T09:09:56.212	1.927	-94.939	16.693	0.000	1.081	0.374	0.115	1004	14.909
2017-11-22T09:40:23.762	1.722	-93.733	14.924	0.000	1.362	0.336	0.168	1005	11.687
2017-11-22T10:08:23.849	3.123	-94.850	15.420	0.000	2.088	0.586	0.888	1006	29.420
2017-11-22T10:30:00.446	1.162	-95.244	16.135	10522.935	1.047	0.249	-0.002	1007	7.790
2017-11-22T10:46:13.691	2.599	-95.177	15.895	0.000	1.969	0.499	0.557	1008	26.507
2017-11-22T11:10:27.226	2.152	-94.399	15.181	0.000	1.090	0.486	0.106	1009	14.471
2017-11-22T11:11:31.426	2.044	-95.242	16.523	0.000	0.712	0.441	0.071	1010	15.507
2017-11-22T11:17:02.145	2.589	-95.141	16.515	0.000	1.219	0.440	0.130	1011	23.728
2017-11-22T16:19:01.912	2.092	-94.621	15.365	39.569	1.733	0.294	0.566	1012	10.000
2017-11-22T18:08:52.645	2.522	-95.166	16.549	0.000	1.550	0.458	-0.891	1013	29.066
2017-11-22T21:23:38.718	1.618	-95.636	16.853	99.887	0.485	0.293	-0.023	1014	11.917
2017-11-22T23:25:33.480	2.287	-95.427	16.109	88392.639	1.631	0.566	-0.223	1015	10.047
2017-11-23T00:41:33.891	2.700	-95.253	16.501	0.000	1.531	0.429	0.011	1016	19.696
2017-11-23T01:08:13.147	1.696	-95.246	16.494	0.000	0.811	0.247	0.023	1017	9.000
2017-11-23T01:33:56.447	1.967	-94.643	15.401	0.000	1.536	0.363	0.013	1018	8.988
2017-11-23T03:31:58.095	1.988	-94.773	15.487	0.000	1.991	0.405	0.024	1019	10.682
2017-11-23T03:34:41.514	2.302	-94.783	15.470	0.000	2.034	0.423	0.288	1020	13.246
2017-11-23T03:53:26.943	2.686	-94.150	14.803	0.000	1.806	0.456	0.541	1021	21.125
2017-11-23T04:36:11.330	2.525	-93.805	15.053	0.000	2.068	0.453	0.040	1022	15.979
2017-11-23T04:43:07.893	1.976	-95.152	16.553	0.000	1.149	0.345	-0.121	1023	16.968
2017-11-23T06:51:41.489	2.037	-95.191	16.511	0.000	1.151	0.365	0.073	1024	21.000
2017-11-23T08:00:05.977	1.782	-94.897	16.681	0.000	0.587	0.375	-0.049	1025	12.943
2017-11-23T08:06:11.277	2.286	-93.758	14.524	0.000	1.736	0.285	-0.087	1026	11.687
2017-11-23T08:12:19.728	1.283	-95.078	16.513	26.369	0.537	0.384	0.140	1027	11.480
2017-11-23T08:22:52.678	1.169	-95.065	16.350	14.513	1.197	0.373	-0.104	1028	10.999
2017-11-23T08:39:55.164	1.665	-95.188	16.017	98526.550	0.627	0.265	-0.030	1029	7.053
2017-11-23T08:44:15.496	2.841	-94.764	15.514	58487.572	2.049	0.488	0.324	1030	30.401
2017-11-23T08:46:45.494	2.923	-94.706	15.187	0.000	2.004	0.481	0.542	1031	30.990
2017-11-23T08:49:11.387	1.445	-95.256	16.253	0.000	0.694	0.274	0.072	1032	13.996
2017-11-23T08:55:38.933	1.917	-94.899	15.694	0.000	2.200	0.293	0.578	1033	16.000
2017-11-23T09:34:58.243	1.612	-95.103	16.502	0.000	0.694	0.336	-0.084	1034	13.000
2017-11-23T09:40:44.809	1.216	-95.152	16.503	2.257	0.330	0.375	-0.044	1035	8.970
2017-11-23T09:56:59.648	2.445	-94.872	15.667	0.000	1.714	0.419	0.666	1036	23.000
2017-11-23T10:08:42.482	1.543	-94.781	15.956	0.000	1.425	0.321	-0.011	1037	9.093
2017-11-23T10:09:45.191	1.675	-95.396	16.253	26.249	0.795	0.311	-0.116	1038	16.000
2017-11-23T10:53:03.036	2.751	-94.828	15.257	0.000	2.047	0.452	0.457	1039	30.706
2017-11-23T11:05:05.032	1.448	-95.364	16.303	0.000	0.964	0.315	0.045	1040	12.001
2017-11-23T11:11:06.124	1.851	-95.228	15.918	301.615	1.206	0.301	-0.427	1041	14.000
2017-11-23T11:32:25.701	1.854	-94.499	15.365	0.000	1.555	0.232	0.114	1042	12.000
2017-11-23T12:03:58.023	2.363	-94.823	15.607	0.000	1.370	0.349	0.866	1043	20.905
2017-11-23T15:38:17.378	2.132	-95.867	16.202	12227.795	0.618	0.449	0.088	1044	12.885
2017-11-23T15:55:12.534	2.053	-94.707	15.461	0.000	1.780	0.323	0.247	1045	6.924
2017-11-23T16:22:27.532	2.521	-94.535	15.218	0.000	1.417	0.431	-0.062	1046	16.950
2017-11-23T16:24:24.228	2.395	-94.793	15.498	0.000	1.937	0.540	-0.692	1047	17.004
2017-11-23T16:35:20.132	2.535	-95.279	16.520	29037.540	1.387	0.410	0.976	1048	35.932
2017-11-23T16:42:55.947	2.737	-94.944	15.506	646.439	2.157	0.542	0.436	1049	23.995
2017-11-23T19:25:24.515	1.958	-95.166	16.464	0.000	0.899	0.326	-0.065	1050	11.866
2017-11-23T20:04:15.448	2.369	-94.913	15.424	0.000	2.211	0.385	0.437	1051	16.234
2017-11-23T20:25:50.647	3.058	-93.682	14.255	0.000	1.821	0.486	-0.124	1052	21.724
2017-11-23T20:47:32.392	2.662	-94.901	15.498	0.000	1.787	0.529	0.513	1053	21.794
2017-11-23T23:29:43.322	2.488	-94.603	15.215	0.000	1.858	0.404	-0.170	1054	18.978
2017-11-24T00:07:54.555	2.061	-95.254	16.931	0.000	1.258	0.324	0.281	1055	6.700
2017-11-24T00:50:51.027	1.718	-97.056	16.083	59298.826	1.887	0.431	-0.388	1056	11.000
2017-11-24T01:01:38.375	2.819	-94.579	15.247	0.000	2.029	0.353	0.203	1057	25.714
2017-11-24T01:01:44.459	2.159	-95.072	15.529	718.400	0.561	0.344	-0.040	1058	8.285
2017-11-24T03:22:46.231	2.374	-94.613	15.345	0.000	1.937	0.374	0.678	1059	18.866
2017-11-24T04:07:20.552	1.480	-95.046	16.332	0.000	1.922	0.415	-0.205	1060	12.496
2017-11-24T04:36:15.734	1.407	-95.282	16.526	0.000	0.796	0.326	-0.106	1061	13.773
2017-11-24T04:38:00.694	1.981	-94.990	16.338	0.000	1.945	0.394	0.211	1062	14.574
2017-11-24T04:58:29.186	1.941	-95.636	15.958	40498.489	0.775	0.503	0.224	1063	10.904
2017-11-24T05:00:06.673	1.938	-95.274	16.107	0.000	1.099	0.312	0.036	1064	15.988
2017-11-24T05:05:41.885	1.572	-94.989	15.652	0.000	1.468	0.306	-0.023	1065	8.562
2017-11-24T05:06:57.695	1.485	-94.348	15.431	149.992	1.689	0.335	0.122	1066	6.988
2017-11-24T05:32:52.250	2.370	-94.432	15.214	0.000	2.029	0.515	0.089	1067	15.511
2017-11-24T05:56:30.347	1.909	-94.962	16.397	0.000	1.560	0.302	-0.532	1068	18.212
2017-11-24T06:30:35.336	1.684	-95.095	16.094	0.000	1.819	0.363	-0.095	1069	11.800
2017-11-24T06:51:52.769	2.021	-92.934	15.922	25259.920	0.590	0.254	0.653	1070	19.958
2017-11-24T07:21:34.824	2.412	-93.518	14.388	0.000	0.915	0.361	0.589	1071	8.450
2017-11-24T07:54:08.647	1.897	-95.260	16.122	16.641	0.861	0.310	0.489	1072	15.456
2017-11-24T08:06:23.714	2.143	-95.290	16.559	0.000	1.196	0.421	-0.788	1073	25.946
2017-11-24T08:53:52.962	1.691	-95.304	16.562	31.659	1.328	0.320	0.499	1074	15.011
2017-11-24T09:01:22.144	2.131	-95.210	16.527	0.000	1.238	0.374	0.156	1075	28.000
2017-11-24T09:32:50.003	2.846	-98.548	17.758	202000.000	1.447	0.379	0.129	1076	19.701
2017-11-24T11:11:22.831	2.142	-95.156	16.081	0.000	2.174	0.491	0.921	1077	18.000
2017-11-24T11:31:31.344	2.578	-94.544	15.523	0.000	1.570	0.331	0.057	1078	15.091
2017-11-24T11:31:32.155	2.188	-95.447	16.078	88377.056	1.503	0.399	0.045	1079	12.909
2017-11-24T11:48:33.605	1.823	-95.246	16.512	0.000	0.692	0.356	0.055	1080	10.992
2017-11-24T11:49:43.790	2.047	-94.186	16.616	0.000	1.551	0.384	0.039	1081	8.873
2017-11-24T12:16:51.788	2.046	-94.541	15.061	0.000	1.864	0.313	0.437	1082	9.000
2017-11-24T12:52:15.796	2.308	-95.264	16.324	26.566	0.970	0.558	0.647	1083	15.994
2017-11-24T13:24:28.507	1.176	-97.533	16.181	19015.032	0.219	0.167	0.009	1084	6.911
2017-11-24T18:27:25.744	3.350	-95.164	16.502	0.000	1.481	0.439	0.365	1085	24.000
2017-11-24T18:43:34.226	1.901	-93.867	15.617	0.000	1.789	0.425	-0.252	1086	9.995
2017-11-24T23:58:57.212	1.524	-95.269	16.553	0.000	1.442	0.381	0.004	1087	9.998
2017-11-25T00:05:35.396	2.787	-95.565	16.416	3568.221	1.200	0.581	-0.188	1088	8.807
2017-11-25T02:12:59.607	1.977	-95.178	16.508	0.000	0.854	0.387	-0.582	1089	19.966
2017-11-25T02:19:51.397	1.895	-95.557	16.613	0.000	0.890	0.346	0.063	1090	16.979
2017-11-25T02:32:31.405	2.541	-94.864	17.059	157695.250	1.791	0.471	0.297	1091	23.741
2017-11-25T02:42:50.807	1.754	-95.483	16.587	0.000	0.739	0.304	0.119	1092	17.000
2017-11-25T04:18:39.697	1.784	-94.928	16.610	0.000	0.779	0.365	-0.274	1093	9.998
